genome	mols	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	cnt_match
BGC0000336	BGC0001250	0.02192126707219098	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001448	BGC0001250	0.027737438280569265	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001406	BGC0001250	0.026135741652983036	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000433	BGC0000399.3	0.029677043933663015	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0001565	BGC0000305	0.09660759493670885	-10.057034220532321	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000389	BGC0000374.2	0.028403275332650958	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000433	BGC0001414	0.12016293279022404	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000464	BGC0001250	0.013535539649918502	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000389	BGC0001250	0.04887410440122826	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000452	BGC0001250	0.03025982256020279	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000433	BGC0001792.1	0.0808844922897876	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001220	BGC0000374.2	0.015661446184605115	-5.684410646387834	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000389	BGC0000374.3	0.16427840327533266	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001127	BGC0001250	0.04192273924495171	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001220	BGC0001250	0.06364545151616127	-10.931558935361219	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000389	BGC0000399.3	0.7177584442169908	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000389	BGC0001414	0.018167860798362318	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001220	BGC0000374.3	0.015661446184605115	-5.684410646387834	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001565	BGC0001250	0.019341772151898733	-10.931558935361219	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000389	BGC0001792.1	0.14943705220061412	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001469	BGC0000397	0.02287520922447462	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001189	BGC0000374.1	0.00898146378750238	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001565	BGC0000399.3	0.13073417721518985	-9.182509505703424	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0001614	BGC0000397	0.10535574667709144	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000433	BGC0001768	0.13180098923479777	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000389	BGC0001532	0.09390992835209828	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	13
BGC0001565	BGC0001414	0.23169620253164552	-10.057034220532321	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001614	BGC0001406	0.08483189992181388	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001565	BGC0001792.1	0.017113924050632907	-7.433460076045628	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001565	BGC0000385	0.04394936708860757	-10.057034220532321	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001189	BGC0000374.6	0.00898146378750238	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000389	BGC0001768	0.11591606960081885	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001565	BGC0001532	0.09782278481012656	-11.806083650190116	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	13
BGC0000389	BGC0000332	0.11898669396110544	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	3
BGC0001220	BGC0000378	0.12595801399533485	-3.9353612167300382	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0000397	BGC0001796	0.03344481605351169	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0001565	BGC0001806	0.022177215189873384	-17.92775665399239	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	20
BGC0000389	BGC0000374.1	0.028403275332650958	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000433	BGC0000416.4	0.1114343904567937	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001220	BGC0000374.1	0.0906364545151616	-5.684410646387834	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001189	BGC0000424.3	0.26409325434741066	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000389	BGC0000416.4	0.12538382804503578	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000389	BGC0000374.6	0.028403275332650958	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000433	BGC0000416.2	0.24410823392493447	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000389	BGC0000463.2	0.20112589559877178	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0000389	BGC0001796	0.029682702149437034	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001220	BGC0000374.6	0.0906364545151616	-5.684410646387834	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001565	BGC0000416.4	0.10794936708860756	-3.9353612167300382	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000389	BGC0001402.4	0.029682702149437034	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001346	BGC0001792.2	0.1754032258064516	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000389	BGC0000416.2	0.2052200614124872	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001565	BGC0000463.2	0.1451139240506329	-12.680608365019012	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0000307	BGC0001792.2	0.13293989749961171	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000336	BGC0001370.2	0.11500057385515892	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	13
BGC0000389	BGC0000463.3	0.09544524053224157	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0001565	BGC0000416.2	0.19392405063291135	-4.809885931558935	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001768	BGC0001792.2	0.2016865776528461	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001127	BGC0001370.2	0.02721685689201052	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	13
BGC0001565	BGC0000425	0.05964556962025311	-16.520912547528514	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	22
BGC0000300	BGC0001402.5	0.0687537150782643	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	2
BGC0001346	BGC0000389	0.6474294354838708	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0000307	BGC0000464.2	0.0085416990215872	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0001532	BGC0001792.2	0.1814534617148097	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001565	BGC0000463.3	0.11412658227848098	-12.680608365019012	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0000385	BGC0001792.2	0.06127733026467198	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001768	BGC0001402.5	0.05797610681658467	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000307	BGC0000389	0.0840192576487032	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001346	BGC0001207	0.14742943548387094	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001532	BGC0000464.2	0.10580009170105453	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0001768	BGC0000306	0.12227687983134224	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000396	BGC0000396	0.43966501712980594	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0000407	BGC0000452	0.15534153736400924	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000438	BGC0000464.2	0.03329159608160858	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0000300	BGC0000424.2	0.06994254012284526	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000385	BGC0000452	0.04588607594936705	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000385	BGC0001207	0.004459148446490196	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001768	BGC0001402.3	0.20309205903021785	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0001346	BGC0000463.1	0.1670866935483871	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0000300	BGC0000300	0.00455716267089357	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001532	BGC0000447.2	0.019371847776249417	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	18
BGC0001346	BGC0000310	0.10710685483870966	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000300	BGC0001240.1	0.32395482464830594	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000307	BGC0001628.2	0.015530361857431278	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001825	BGC0000300	0.051491819056785335	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001614	BGC0001127	0.33209538702111013	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0001346	BGC0001196	0.24949596774193544	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000307	BGC0000463.1	0.1643112284516229	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0000447	BGC0000447.2	0.764265668849392	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	18
BGC0000438	BGC0000447.2	0.28666126537526704	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	18
BGC0001346	BGC0001133	0.21496975806451607	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0001825	BGC0000397	0.3320500481231954	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000307	BGC0001196	0.0354092250349433	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001768	BGC0001628.2	0.22628250175685172	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000307	BGC0001133	0.2946109644354713	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0001346	BGC0000416.3	0.12626008064516125	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000385	BGC0000397	0.009349827387802033	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000407	BGC0000310	0.11753165685749954	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001346	BGC0000307	0.044354838709677394	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001561	BGC0001196	0.027007299270073	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000307	BGC0000416.3	0.2574933995962105	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001768	BGC0001196	0.09768095572733664	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000307	BGC0000307	0.4727442149402081	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001532	BGC0000463.1	0.0030949105914717867	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001768	BGC0001133	0.10716795502459589	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0001532	BGC0000310	0.01513067400275101	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001768	BGC0000453	0.07097680955727335	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001768	BGC0000416.3	0.15390021082220662	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0001614	BGC0001657	0.09577795152462859	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	15
BGC0000385	BGC0001196	0.04948216340621401	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001768	BGC0000307	0.09381588193956428	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001346	BGC0000399.1	0.4853830645161289	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000307	BGC0000367	0.06988662835844074	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	15
BGC0001532	BGC0000453	0.06464924346629981	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001825	BGC0000307	0.05630413859480273	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000307	BGC0000399.1	0.1823264482062432	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001532	BGC0000416.3	0.019715726730857357	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000307	BGC0000464.1	0.0085416990215872	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0001532	BGC0000307	0.04206785878037595	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001346	BGC0001346.3	0.6013104838709676	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000300	BGC0001402.2	0.0687537150782643	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	2
BGC0000307	BGC0001290.2	0.02360615002329553	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000385	BGC0000307	0.017261219792865334	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000307	BGC0001346.3	0.20049697157943777	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001250	BGC0000453	0.08688340807174885	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	2
BGC0001346	BGC0001214.2	0.2333669354838709	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001250	BGC0000416.3	0.08688340807174885	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0001346	BGC0001214.4	0.2333669354838709	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000447	BGC0000438	0.24352977860929204	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	25
BGC0000307	BGC0001214.2	0.0681782885541233	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001768	BGC0001290.2	0.21609276177090653	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0001532	BGC0000367	0.14855570839064644	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000307	BGC0001214.4	0.0681782885541233	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000438	BGC0000438	0.812550637106872	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	25
BGC0001768	BGC0001346.3	0.05657062543921291	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001532	BGC0000399.1	0.035419532324621715	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000447	BGC0000367	0.07234175241658868	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	15
BGC0001532	BGC0000464.1	0.11806510774873906	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0000438	BGC0000367	0.07277012594829488	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001825	BGC0001825	0.3546679499518768	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000438	BGC0000464.1	0.058554909037342555	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0001346	BGC0001214.5	0.2333669354838709	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001532	BGC0001214.4	0.029115084823475457	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001346	BGC0000399.2	0.4853830645161289	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000307	BGC0001214.5	0.0681782885541233	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000300	BGC0001240.2	0.32395482464830594	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001346	BGC0001346.1	0.6013104838709676	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000307	BGC0000399.2	0.1823264482062432	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001346	BGC0000433	0.07283266129032255	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000307	BGC0001346.1	0.20049697157943777	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000307	BGC0000433	0.2711601180307501	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001346	BGC0001346.2	0.6013104838709676	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000307	BGC0001346.2	0.20049697157943777	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001469	BGC0001469	0.11846754695927096	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001768	BGC0001346.1	0.05657062543921291	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001768	BGC0000433	0.13738580463808853	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001346	BGC0001214.6	0.2333669354838709	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001532	BGC0001214.5	0.029115084823475457	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000307	BGC0001214.6	0.0681782885541233	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001614	BGC0001614	0.46755277560594194	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	17
BGC0000300	BGC0001402.1	0.0687537150782643	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0001532	BGC0000399.2	0.035419532324621715	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001768	BGC0001346.2	0.05657062543921291	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001346	BGC0001312	0.6474294354838708	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0001469	BGC0001250	0.035521666356704486	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000307	BGC0001312	0.10063674483615466	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001614	BGC0000437	0.09890539483971847	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000307	BGC0001290.1	0.02360615002329553	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0001346	BGC0001569	0.1454133064516129	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001614	BGC0001250	0.03733385457388584	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000407	BGC0001312	0.002853575887283739	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0001346	BGC0001561	0.1454133064516129	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001768	BGC0001290.1	0.21609276177090653	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0001561	BGC0001569	0.10437956204379559	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001768	BGC0001569	0.0976809557273366	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000407	BGC0001569	0.13411806670233634	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001346	BGC0001214.3	0.2333669354838709	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001561	BGC0001561	0.10437956204379559	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000396	BGC0001569	0.10201751046821474	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000307	BGC0001214.3	0.0681782885541233	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001768	BGC0001561	0.0976809557273366	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001346	BGC0001628.1	0.07132056451612902	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000407	BGC0001561	0.13411806670233634	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000385	BGC0001569	0.054804372842347515	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001346	BGC0001565	0.35559475806451607	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000396	BGC0001561	0.10201751046821474	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001825	BGC0000374.5	0.13137632338787295	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000307	BGC0001565	0.571051405497748	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000396	BGC0000374.5	0.05709935287400077	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000385	BGC0001561	0.054804372842347515	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001346	BGC0001582	0.08946572580645158	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	12
BGC0001768	BGC0001628.1	0.08116654954321854	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000447	BGC0000447.1	0.7213387381769046	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	18
BGC0001346	BGC0000312	0.16935483870967738	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000307	BGC0001582	0.24134182326448206	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001768	BGC0001565	0.10435699226985246	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000438	BGC0000447.1	0.28666126537526704	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	18
BGC0000307	BGC0000312	0.33545581612051556	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001250	BGC0000374.5	0.017937219730941707	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001532	BGC0001214.3	0.029115084823475457	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001825	BGC0001131	0.6414821944177094	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001346	BGC0000323	0.10282258064516127	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0001346	BGC0001214.1	0.2333669354838709	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000300	BGC0001131	0.06994254012284526	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000307	BGC0000323	0.3537816431122845	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0001768	BGC0000312	0.1893886156008433	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000385	BGC0001565	0.18124280782508626	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000307	BGC0001214.1	0.0681782885541233	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001768	BGC0000333	0.14160224877020386	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	12
BGC0001532	BGC0001565	0.11474094452086198	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001346	BGC0001393	0.06980846774193547	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000396	BGC0000312	0.20631899505138945	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001346	BGC0001562	0.1454133064516129	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000447	BGC0001565	0.13730381457228974	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000385	BGC0001131	0.10184119677790555	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000407	BGC0000407	0.8526841448189763	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000307	BGC0001393	0.07873893461717658	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001561	BGC0001393	0.16058394160583944	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001532	BGC0001582	0.20334708849151759	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001561	BGC0001562	0.10437956204379559	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000305	BGC0001792.2	0.10465743571300122	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001768	BGC0001393	0.13738580463808855	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001768	BGC0001562	0.0976809557273366	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001346	BGC0000305	0.7487399193548389	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
