Id	Name	SMILES	InChiKey	Source	Origin	TaxId
PNPdb02375	Pyoverdin_Pa_II_Pyoverdin_Pa_II	C(CC(C(=O)NCC(=O)O)NC(=O)C(CCC(=N)O)NC(=O)C(CCC(=N)O)NC(=O)C(CCCN(C=O)O)NC(=O)C1CCN=C(C(CO)NC(=O)C2CCN=c3c(cc4cc(c(cc4n23)O)O)NC(=O)CCC(=O)O)N1)CN(C=O)O	QWJRYCFSCCMPPH-UHFFFAOYSA-N	PNPdatabase	Prod. by Pseudomonas aeruginosa strain R	287
PNPdb02376	Culicinins_Culicinin_D	CCCCCCC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(CC(C)C)C(=O)NCCC(=O)NC(C)CNCCO)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(CC(C)CC(CC(=O)CC)O)NC(=O)C1CCCN1C(=O)CCC	CFLQJUVAEKRCNF-UHFFFAOYSA-N	PNPdatabase	Prod. by Culicinomyces clavisporus strain LL-12I252	150370
PNPdb02378	Puwainaphycin_A_Puwainaphycin_A	CCCCC(=O)CCCCCCCCCC(C)C1C(C(=O)NC(C(C)C)C(=O)NC(=CC)C(=O)NC(C(C)O)C(=O)NC(C(C)O)C(=O)NC(CCC(=N)O)C(=O)NCC(=O)NC(C(C)OC)C(=O)N(C)C(CC(=N)O)C(=O)N2CCCC2C(=O)N1)O	VBYYGSMHUKZIND-UHFFFAOYSA-N	PNPdatabase	Isol. from the blue-green alga Anabaena sp.	1167
PNPdb02379	ComXRO-B-2_pheromone_ComXRO-B-2_pheromone	CC(=CCCC(=CCCC(=CCC12CC(C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)NC(CO)C(=O)O)N(C(=O)C(CC(=N)O)NC(=O)CNC(=O)C(CC(=N)O)NC(=O)C(C(C)O)NC(=O)C(Cc3ccc(cc3)O)N)C2Nc2ccccc12)C)C)C	YTQMWQJTIRVYSJ-UHFFFAOYSA-N	PNPdatabase	Prod. by Bacillus subtilis strain RO-B-2	1423
PNPdb02380	Cyclosporin,_9CI_Cyclosporin_O	CCCC1C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)N1	NLGBWFHSHJPDQX-UHFFFAOYSA-N	PNPdatabase	Prod. by Tolypocladium inflatum NRRL 8044, DSM 63544	29910
PNPdb02381	Thalassospiramide_F_Thalassospiramide_F	CCCCCCC=CCC(=O)NC(Cc1ccccc1)C(CC(=O)NC(C(C)C)C(=O)NC(CO)C(CC(=O)NC(C(C)C)C(=O)NC(CO)C(CC(=O)NC(C(C)C)C(=O)NC1C=CC(=O)NC(C(C)C)C(=O)N(C)C(Cc2ccc(cc2)O)C(=O)OC1)O)O)O	RMROTFYCQVZXCK-UHFFFAOYSA-N	PNPdatabase	Isol. from marine bacteria Thalassospira sp. strains CNJ-328 and Trich SKD10	168934
PNPdb02382	Balhimycin_V_44-O-Deglycosyl	CC(C)CC(C(=O)NC1C(c2ccc(c(c2)Cl)Oc2cc3cc(c2O)Oc2ccc(cc2Cl)C(C2C(=O)NC(c4cc(cc(c4c4cc(ccc4O)C(C(=O)N2)NC(=O)C3NC(=O)C(CC(=N)O)NC1=O)O)O)C(=O)O)OC1CC(C)(C(=O)C(C)O1)N)O)NC	OSEGRICXLJXBDX-UHFFFAOYSA-N	PNPdatabase	Prod. by Amycolatopsis DSM5908	1813
PNPdb02384	Telomycin_Telomycin	CC(C)C(C1C(=O)N2CCC(C2C(=O)OC(C)C(C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NCC(=O)N2CCC(C2C(=O)NC(=Cc2c[nH]c3ccccc23)C(=O)NC(C(C)c2c[nH]c3ccccc23)C(=O)N1)O)NC(=O)C(CO)NC(=O)CC(C(=O)O)N)O)O	FJEKCPBQVANMTA-UHFFFAOYSA-N	PNPdatabase	Prod. by a Streptomyces sp.	1883
PNPdb02385	Malevamide_C_Malevamide_C	C#CCCCC1C(C)C(=O)OC(C(C)C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)C(C(C)C)C(=O)N(C)C(COC)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C(C)C)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)N(C)C(C(C)CC)C(=O)N1	AJYHEKJFCQXDSB-UHFFFAOYSA-N	PNPdatabase	Isol. from the cyanobacterium Symploca laete-viridis	105591
PNPdb02386	Tallysomycin_Nω-(1-Phenylethyl)	Cc1c(C(=O)NC(C(c2cnc[nH]2)OC2C(C(C(C(CO)O2)O)O)OC2C(C(C(C(CO)O2)O)OC(=N)O)O)C(=O)NC(C)C(CC(=O)NC(C(C)O)C(=O)NC(C(c2nc(cs2)c2nc(cs2)C(=O)NCCCNC(C)c2ccccc2)O)OC2C(C(C(C(C)O2)N)O)O)O)nc(C(CC(=N)O)NCC(C(=N)O)N)[nH]c1=N	YDOQZFQLBOGTNO-UHFFFAOYSA-N	PNPdatabase	Prod. by Streptoalloteichus hindustanus by directed biosynth.	2017
PNPdb02388	Fimsbactin_A_Fimsbactin_A	CC(=O)N(CCCCNC(=O)C(COC(=O)c1cccc(c1O)O)NC(=O)C1COC(=N1)c1cccc(c1O)O)O	GUYAPGULLNBOCI-UHFFFAOYSA-N	PNPdatabase	Prod. by Acinetobacter baumannii ATCC 17978 and Acinetobacter baylyi ADP1	470
PNPdb02389	Isariins_Isariin_F2	CCCCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)O1	GRDNGVJALZWCMG-UHFFFAOYSA-N	PNPdatabase	Component of Isariin complex from Isaria sp.	72232
PNPdb02390	Mauritine_D_10,11-Dihydro	CCC(C)C1C(=O)NCCc2ccc(cc2)OC2CCN(C2C(=O)N1)C(=O)C(CC(C)C)NC(=O)C(C(C)CC)N(C)C	FLHDDGUXHMQVNL-UHFFFAOYSA-N	PNPdatabase	Alkaloid from the bark of Zizyphus mauritiana, Zizyphus nummularia, Zizyphus oenoplia and Zizyphus xylopyra (Rhamnaceae)	72171
PNPdb02391	Gallinamide_A_Gallinamide_A	CCC(C)C(C(=O)OC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C=CC(=O)N1C(C)C(=CC1=O)OC)N(C)C	ASRBKZHDORPEHO-UHFFFAOYSA-N	PNPdatabase	Isol. from a Schizothrix sp. and a Symploca sp.	240294
PNPdb02392	Pepstanone_A_Pepstanone_A	CC(C)CC(C(=O)C)NC(=O)C(C)NC(=O)CC(C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)CC(C)C)O	JHANZTUCBUPMAQ-UHFFFAOYSA-N	PNPdatabase	Isol. from Streptomyces testaceus and Streptomyces argenteolus var. toyonakensis	1883
PNPdb02393	Pyloricidin_D_N5-L-Valyl-L-isoleucyl-L-leucyl	CCC(C)C(C(=O)NC(CC(C)C)C(=O)NC(CO)C(C(C(C(=O)NC(CC(=O)O)c1ccccc1)O)O)O)NC(=O)C(C(C)C)N	GCTBIAPBXCZZKV-UHFFFAOYSA-N	PNPdatabase	Prod. by Bacillus sp. HC-70	1386
PNPdb02394	Protactin_Protactin	CC(C)C1C(=O)N2C(C)CCC2C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)c1ccc(C)c(c1N)O	FWPACHDPVIUXRS-UHFFFAOYSA-N	PNPdatabase	Prod. by Streptomyces cucumerosporus L703-4 (ATCC 53784)	1883
PNPdb02395	Pseudodestruxin_C_Pseudodestruxin_C	CC(C)CC1C(=O)N2CCC(C)C2C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)NCCC(=O)O1	LQGNIRWAURPTIG-UHFFFAOYSA-N	PNPdatabase	Prod. by the marine-derived Beauveria felina	37994
PNPdb02397	Enniatins_Enniatin_P2	CC(C)CC1C(=O)OC(C(C)C)C(=O)N(C)C(C(C)O)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N1C	YBLZDYVXSUSQNF-UHFFFAOYSA-N	PNPdatabase	Prod. by Fusarium sp. strain VI 03441	5506
PNPdb02400	Coprogen_N14-Me	CC(=CC(=O)N(CCCC1C(=O)NC(CCCN(C(=O)C=C(C)CCOC(=O)C(CCCN(C(=O)C=C(C)CCO)O)N(C)C(=O)C)O)C(=O)N1)O)CCO	WXEDHELZRJOVLN-UHFFFAOYSA-N	PNPdatabase	Prod. by Magnaporthe grisea	148305
PNPdb02402	Cephabacin_F_N27-(L-Seryl-L-alanyl)	CC(C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(CC(=O)OCC1=C(C(=O)O)N2C(=O)C(C2SC1)(NC=O)NC(=O)CCCC(C(=O)O)N)O)NC(=O)C(CO)N	CCAAZKMFBIUVMC-UHFFFAOYSA-N	PNPdatabase	From Xanthomonas lactamgena	338
PNPdb02404	Arylomycin_A_5''-Nitro,_N-deacyl,_N-(12-methyltridecanoyl)	CC(C)CCCCCCCCCCC(=O)N(C)C(CO)C(=O)NC(C)C(=O)NCC(=O)N(C)C1c2ccc(c(c2)c2cc(CC(C(=O)O)NC(=O)C(C)NC1=O)cc(c2O)N(=O)=O)O	HMWQGUWTRNATQF-UHFFFAOYSA-N	PNPdatabase	Prod. by Streptomyces sp. Tü 6075	1883
PNPdb02406	Xanthostatin_Xanthostatin	CCC(C)C1C(=O)NC(c2ccc(cc2)OC)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C(C)O)C(=O)NC(COC(=O)CNC(=O)C)C(=O)OC(C)C(C(=O)N1)NC(=O)C(C)C	SACYCMRMWCKDJY-UHFFFAOYSA-N	PNPdatabase	Prod. by Streptomyces spiroverticillatus	67366
PNPdb02407	ComXRO-C-2_pheromone_ComXRO-C-2_pheromone	CC(=CCCC(=CCCC(=CCC12CC(C(=O)NC(CC(=O)O)C(=O)NCC(=O)O)N(C(=O)C(CCC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)O)N)C2Nc2ccccc12)C)C)C	ZLQRDKLMKRAJCL-UHFFFAOYSA-N	PNPdatabase	Prod. by Bacillus subtilis strain RO-C-2	1423
PNPdb02408	Q_6402A_Homologue_(n_=_4)	CC(C)CCCCC(=O)NC1C(C)OC(=O)C2(CC2C)NC(=O)C(c2ccc(cc2)O)NC(=O)C(Cc2c[nH]c3ccc(cc23)O)NC(=O)C(CCC(=O)O)NC(=O)C(Cc2ccccc2)N(C)C1=O	VPQZCFCDISETKN-UHFFFAOYSA-N	PNPdatabase	Prod. by Streptomyces sp. Q6402	1883
PNPdb02409	Pseudobactin_B_5'-Amide	CC(C(=O)NC1CCCN(C1=O)O)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(C(C(=O)O)O)NC(=O)C(CCCCNC(=O)C1CCN=c2c(cc3cc(c(cc3n12)O)O)NC(=O)CCC(=N)O)N	QTEFVWFZAJKXTR-UHFFFAOYSA-N	PNPdatabase	Prod. by Pseudomonas fluorescens	294
PNPdb02410	Aeruginopeptin_917S-A_Stereoisomer(?)	CCC(C)C1C(=O)OC(C)C(C(=O)NC(Cc2ccc(cc2)O)C(=O)NC2CCC(N(C(CC(C)C)C(=O)N(C)C(Cc3ccc(cc3)O)C(=O)N1)C2=O)O)NC(=O)C(CCC(=N)O)NC(=O)C(Cc1ccc(cc1)O)O	GZJSMNOPCVUYFU-UHFFFAOYSA-N	PNPdatabase	Isol. from Microcystis aeruginosa	1126
PNPdb02411	Muraymycin_C_3''-O-(8-Methylnonanoyl)	CC(C)CCCCCCC(=O)OC(C(C)C)C(C(=O)NCCCNC(C(C1C(C(C(n2ccc(=O)[nH]c2=O)O1)O)O)OC1C(C(C(CN)O1)O)OC)C(=O)O)NC(=O)C(C1CCNC(=N)N1)NC(=O)NC(C(C)C)C(=O)O	BLAVBWWNNRSHJN-UHFFFAOYSA-N	PNPdatabase	Prod. by a Streptomyces sp.	1883
PNPdb02412	Planktopeptin_BL_1125_Planktopeptin_BL_1125	CCC(C)C1C(=O)OC(C)C(C(=O)NC(CC(C)C)C(=O)NC2CCC(N(C(C(C)O)C(=O)N(C)C(Cc3ccc(cc3)OC)C(=O)N1)C2=O)O)NC(=O)C(CCC(=N)O)NC(=O)C(CCc1ccc(cc1)O)NC(=O)C(CO)O	WABVJCPIKZSXJF-UHFFFAOYSA-N	PNPdatabase	Isol. from Planktothrix rubescens	59512
PNPdb02414	Pyoverdin_C45H63N11O24_Pyoverdin_C45H63N11O24	CC(C(C(=O)NC(CO)C(=O)NC(C(C(=O)O)O)C(=O)NC(CO)C(=O)O)NC(=O)C(C(C)O)NC(=O)C(C(C(=O)O)O)NC(=O)C(CCCCNC(=O)C1CCN=c2c(cc3cc(c(cc3n12)O)O)NC(=O)CCC(=O)O)N)O	CXYQXDFUGIHJHK-UHFFFAOYSA-N	PNPdatabase	Prod. by Pseudomonas syringae and Pseudomonas viridiflava	317
PNPdb02415	Pyoverdin_CFML_96.188_Pyoverdin_CFML_96.188	C(CCN)CC(C(=O)NC(CCCN(C=O)O)C(=O)NC1CCCCNC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)C(CCCN(C=O)O)NC1=O)NC(=O)C(CO)NC(=O)C1CCN=c2c(cc3cc(c(cc3n12)O)O)NC(=O)CCC(=O)O	RYDDUUACPHFXHP-UHFFFAOYSA-N	PNPdatabase	Metab. of Pseudomonas sp. CFML 96.188	286
PNPdb02417	Puwainaphycin_B_Puwainaphycin_B	CCCCC(=O)CCCCCCCCCC(C)C1C(C(=O)NC(C(C)C)C(=O)NC(=CC)C(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)NC(CCC(=N)O)C(=O)NCC(=O)NC(C(C)OC)C(=O)N(C)C(CC(=N)O)C(=O)N2CCCC2C(=O)N1)O	HPIOIUSFXDCSLD-UHFFFAOYSA-N	PNPdatabase	Isol. from the blue-green alga Anabaena sp.	1167
PNPdb02418	Synmonicin_pseudoaglycone_Synmonicin_pseudoaglycone	CC1C(C(CC(O1)OC1c2ccc(c(c2)Cl)Oc2cc3cc(c2O)Oc2ccc(cc2)C(C(C(=O)NC(CCSC)C(=O)NC3C(=O)NC2c3ccc(c(c3)c3c(cc(cc3O)O)C(C(=O)O)NC(=O)C1NC2=O)O)NC(=O)C(c1ccc(cc1)O)NC)O)N)O	GOGZWNSQPAIAAF-UHFFFAOYSA-N	PNPdatabase	Prod. by the actinomycete Synnemomyces mamnoorii CWI 785, ATCC 53296	2037
PNPdb02419	Cyclosporin,_9CI_Cyclosporin_P	CC=CCC(C)C(C1C(=O)NC(C(C)O)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1)O	TZCUXJXFGWPMBF-UHFFFAOYSA-N	PNPdatabase	Prod. by Tolypocladium inflatum NRRL 8044, DSM 63544	29910
PNPdb02420	Balhimycin_V_2B-Deglycosyl,_N51-de-Me	CC(C)CC(C(=O)NC1C(c2ccc(c(c2)Cl)Oc2cc3cc(c2OC2C(C(C(C(CO)O2)O)O)O)Oc2ccc(cc2Cl)C(C2C(=O)NC(c4cc(cc(c4c4cc(ccc4O)C(C(=O)N2)NC(=O)C3NC(=O)C(CC(=N)O)NC1=O)O)O)C(=O)O)OC1CC(C)(C(=O)C(C)O1)N)O)N	KEOVUUXSWGRLCU-UHFFFAOYSA-N	PNPdatabase	Prod. by Amycolatopsis balhimycina DSM5908	208443
PNPdb02421	Pyoverdin_Pf12_Pyoverdin_Pf12-IA	C(CCN)CC(C(=O)NCC(=O)NC(CCCN(C=O)O)C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC1CCCCNC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)C(CCCN(C=O)O)NC1=O)NC(=O)C(CO)NC(=O)C1CCN=c2c(cc3cc(c(cc3n12)O)O)NC(=O)CCC(=O)O	DHRBUDQVFZAGIP-UHFFFAOYSA-N	PNPdatabase	Isol. from cultures of Pseudomonas fluorescens	294
PNPdb02423	Malevamide_B_Malevamide_B	CCCC1C(C)C(=O)OC(C(C)C)C(=O)N(C)C(C)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N2CCCC2C(=O)N(C)C(C(C)C)C(=O)NC(C(C)CC)C(=O)N2CCCC2C(=O)N(C)C(C(C)C)C(=O)N2CCCC2C(=O)N(C)C(Cc2ccccc2)C(=O)N1	IJCFPNODXKAIPP-UHFFFAOYSA-N	PNPdatabase	Isol. from the cyanobacterium Symploca laete-viridis	105591
PNPdb02425	Stendomycin_Stendomycin	CCC(C)C(C(=O)NC(C)C(=O)NC(=CC)C(=O)NC1C(C)OC(=O)C(C2CCNC(=NC)N2C)NC(=O)C(C(C)CC)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC1=O)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(C(C)O)N(C)C(=O)C1CCCN1C(=O)CCCCCCCCCCC(C)C	ITDGBBBUDJYCDB-UHFFFAOYSA-N	PNPdatabase	Prod. by Streptomyces antimycoticus	68175
PNPdb02426	Ristomycin_A,_9CI_Ristomycin_A,_9CI	Cc1c(cc2cc1Oc1cc(ccc1O)C(C(=O)NC1C(c3ccc(cc3)Oc3cc4cc(c3OC3C(C(C(C(COC5C(C(C(C(C)O5)O)O)O)O3)O)O)OC3C(C(C(C(CO)O3)O)O)OC3C(C(C(CO)O3)O)O)Oc3ccc(cc3)C(C3C(=O)NC(c5cc(cc(c5c5cc(ccc5O)C(C(=O)N3)NC(=O)C4NC(=O)C2NC1=O)OC1C(C(C(C(CO)O1)O)O)O)O)C(=O)OC)OC1CC(C(C(C)O1)O)N)O)N)O	VTVYZCLFQHBCNS-UHFFFAOYSA-N	PNPdatabase	Isol. from Nocardia lurida and Proactinomyces fructiferi var. ristomycini and Kibdelosporangium sp.	1817
PNPdb02427	Koshikamide_B_3-Deoxy,_2,3-didehydro(Z-)	CCC(C)C1C(=O)NC2CC(=O)NC2=C(C)C(=O)NC(CC(=O)NC(=N)O)C(=O)NC(C)C(=O)N(C)C(C(C)CC)C(=O)OC(C)C(C(=O)NC(CC(=N)O)C(=O)N(C)CC(=O)NC(CC(=N)O)C(=O)NC(C)C(=O)N1)NC(=O)C(CC(=N)O)NC(=O)C(CC(C)C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(C(C)CC)N(C)C(=O)C(CC(=N)O)N(C)C(=O)C(C(C)C)N(C)C(=O)C(Cc1ccccc1)NC(=O)COC	FVJNKELBEMZAOZ-UHFFFAOYSA-N	PNPdatabase	Isol. from a Theonella sp.	37504
PNPdb02431	Beauveriolide_IV_Beauveriolide_IV	CCCCC(C)C1CC(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)O1	YVEIVEAWQYFHFP-UHFFFAOYSA-N	PNPdatabase	Metab. of the fungus Beauveria sp. FO-6979 in amino acid supplemented medium	5581
PNPdb02432	Angolide_Angolide	CCC(C)C1C(=O)OC(C(C)C)C(=O)NC(C(C)CC)C(=O)OC(C(C)C)C(=O)N1	BOFONZKETCMLIK-UHFFFAOYSA-N	PNPdatabase	Constit. of spore coat of some spp. of Pithomyces	227062
PNPdb02433	Beauverolide_A_Beauverolide_A	CCCCCCC(C)C1CC(=O)NC(Cc2ccccc2)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)O1	PDYJABXOYRNPHH-UHFFFAOYSA-N	PNPdatabase	Isol. from Beauveria bassiana	176275
PNPdb02435	Romidepsin,_INN,_USAN_Romidepsin,_INN,_USAN	CC=C1C(=O)NC(C(C)C)C(=O)OC2C=CCCSSCC(C(=O)N1)NC(=O)C(C(C)C)NC(=O)C2	OHRURASPPZQGQM-UHFFFAOYSA-N	PNPdatabase	Prod. by Chromobacterium violaceum No.968	536
PNPdb02436	Fimsbactin_B_Fimsbactin_B	CC1C(C(=O)NC(COC(=O)c2cccc(c2O)O)C(=O)NCCCCN(C(=O)C)O)N=C(c2cccc(c2O)O)O1	UEUUKYCTOZDARB-UHFFFAOYSA-N	PNPdatabase	Prod. by Acinetobacter baumannii ATCC 17978 and Acinetobacter baylyi ADP1	470
PNPdb02437	Destruxins_4',5'-Dihydro	CCCC1C(=O)N2CCCC2C(=O)NC(C(C)CC)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C)C(=O)NCCC(=O)O1	BEPSNABVCPQTFP-UHFFFAOYSA-N	PNPdatabase	Prod. by Metarhizium anisopliae	5530
PNPdb02438	Isariins_Isariin_G1	CCCCCCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)O1	PKVYWDGNNJJGMX-UHFFFAOYSA-N	PNPdatabase	Component of Isariin complex from Isaria sp.	72232
PNPdb02439	Mucronine_D_O-De-Me	CCC(C)C1C(=O)NC=Cc2cc(ccc2O)OC2CCN(C2C(=O)N1)C(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)N(C)C	LWRYKADLUSDOLT-UHFFFAOYSA-N	PNPdatabase	Alkaloid from roots of Zizyphus mucronata (Rhamnaceae)	72171
PNPdb02440	Chondramide_A_Demethoxy	CC1=CC(C)C(C)OC(=O)CC(c2ccc(cc2)O)NC(=O)C(Cc2c[nH]c3ccccc23)N(C)C(=O)C(C)NC(=O)C(C)C1	NCRSWJPOFRASIF-UHFFFAOYSA-N	PNPdatabase	Prod. by Chondromyces crocatus	52
PNPdb02442	Myxochromide_A_Myxochromide_A1	CC=CC=CC=CC=CC=CC=CC=CC(=O)N(C)C1C(C)OC(=O)C(CCC(=N)O)NC(=O)C(C)NC(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C)NC1=O	BQGPHQITNZCWPU-UHFFFAOYSA-N	PNPdatabase	Prod. by Myxococcus virescens, Myxococcus flavescens and Myxococcus xanthus	34
PNPdb02443	Pepstanone_A_2,4-Dinitrophenylhydrazone	CC(C)CC(C(=NNc1ccc(cc1N(=O)=O)N(=O)=O)C)NC(=O)C(C)NC(=O)CC(C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)CC(C)C)O	IIONLKMEBQWWQP-UHFFFAOYSA-N	PNPdatabase	Isol. from Streptomyces testaceus and Streptomyces argenteolus var. toyonakensis	1883
PNPdb02444	Formestin_A_Formestin_A	CCCC(C)CC(C)CC(C)C(=O)NC(CNC(=O)NCC(C(=O)NC(C(C(=O)O)O)C(=O)NC(c1c[nH]c2cccc(c12)OC)C(=O)O)NC(=O)C(CO)O)C(=O)O	ZVSLPOWREXNSHR-UHFFFAOYSA-N	PNPdatabase	Prod. by Actinomadura roseoviolacea	103837
PNPdb02445	Keramamide_F_13-Epimer	CCC(C)C1C(=O)C(=O)NC(COC)c2nc(C=CC(=O)NC(=Cc3c[nH]c4ccccc34)C(=O)NCC(C(=O)NC(C)C(=O)N1)NC(=O)C(C(C)CC)NC(=O)C(CNC=O)O)cs2	RQEVMSNHOHGGOK-UHFFFAOYSA-N	PNPdatabase	Isol. from a Theonella sp.	37504
PNPdb02446	Cymbidine_A_Cymbidine_A	CC(C)C(C(=O)NC(CCC(=O)NC(CCCC(C(=O)O)N)C(=O)NC(C)C(=O)O)C(=O)O)NC(=O)C(C)OC1C(C2OCC(C1OC1C(C(C(C(CO)O1)O)O)NC(=O)C)O2)NC(=O)C	XDNIIFNXNXDUJI-UHFFFAOYSA-N	PNPdatabase	Constit. of Cymbidium goeringii	112607
PNPdb02448	Malevamide_A_Malevamide_A	CCCCC(C)C(=O)N1CCCC1C(=O)N(C)C(Cc1ccccc1)C(=O)NCC(=O)N(C)C(C(C)C)C(=O)NC(C(C)CC)C(=O)NCC(=O)N(C)C(Cc1ccccc1)C(=O)N1CCCC1C(=O)OC	SBBWNCCDZGYIDQ-UHFFFAOYSA-N	PNPdatabase	Isol. from the cyanobacterium Symploca laete-viridis	105591
PNPdb02449	Surfactin_1-Me_ester	CCCCCCCCCCCC1CC(=O)NC(CCC(=O)OC)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1	KYFWDFZKTOMFPY-UHFFFAOYSA-N	PNPdatabase	Prod. by the marine-derived Bacillus pumilus KMM 456	1408
PNPdb02450	Albomycin_N-De-Me	CC(=O)N(CCCC(C(=O)NC(CCCN(C(=O)C)O)C(=O)NC(CCCN(C(=O)C)O)C(=O)NC(CO)C(=O)NC(C(C1C(C(C(n2ccc(=NC(=N)O)[nH]c2=O)S1)O)O)O)C(=O)O)N)O	XTBDJTLYVZDLJO-UHFFFAOYSA-N	PNPdatabase	Prod. by Streptomyces sp.	1883
PNPdb02451	Pseudobactin_B_5,6-Dihydro,_5'-amide	CC(C(=O)NC1CCCN(C1=O)O)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(C(C(=O)O)O)NC(=O)C(CCCCNC(=O)C1CCN=C2C(Cc3cc(c(cc3N12)O)O)NC(=O)CCC(=N)O)N	HRZIXKHPRPEISD-UHFFFAOYSA-N	PNPdatabase	Prod. by Pseudomonas sp. B10	286
PNPdb02452	C49H76N10O13_Acyclic_microcystin_C49H76N10O13_Acyclic_microcystin	CC(C)CC(C(=O)NC(C(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(=CC(C)C(Cc1ccccc1)OC)C)C(C)C(=O)NC(CCC(=O)N(C)C(=C)C(=O)NC(C)C(=O)O)C(=O)O)C(=O)O)N	IENVPMAERSWHAY-UHFFFAOYSA-N	PNPdatabase	Isol. from Microcystis spp.	1125
PNPdb02453	Cyclolinopeptide_D_Cyclolinopeptide_D	CCC(C)C1C(=O)NC(CCS(=O)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N1	KUHQLWAMGHDHTC-UHFFFAOYSA-N	PNPdatabase	Constit. of Linum usitatissimum	4006
PNPdb02454	Puwainaphycin_E_Puwainaphycin_E	CCCCCCCCCCCCC(C)C1C(C(=O)NC(C(C)C)C(=O)NC(=CC)C(=O)NC(C(C)O)C(=O)NC(C(C)O)C(=O)NC(CCC(=N)O)C(=O)NCC(=O)NC(C(C)OC)C(=O)N(C)C(CC(=N)O)C(=O)N2CCCC2C(=O)N1)O	DZUUDVQOVMOBOV-UHFFFAOYSA-N	PNPdatabase	Isol. from the blue-green alga Anabaena sp.	1167
PNPdb02455	Pyoverdin_D-TR133A_Pyoverdin_D-TR133A	CC1C(=O)NC(C)C(=O)NC(CCCN(C=O)O)C(=O)NC(C)C(=O)OC(C)C(C(=O)N1)NC(=O)C(CCCCN)NC(=O)C(CCCN(C=O)O)NC(=O)C(CC(=O)O)NC(=O)C1CCN=c2c(cc3cc(c(cc3n12)O)O)NC(=O)CCC(=O)O	MVJDDDHTABLLOE-UHFFFAOYSA-N	PNPdatabase	Metab. of Pseudomonas chlororaphis D-TR133	587753
